path,name,sha256,size_mb,pages,producer,creator,error
D:\Общая_Рабочая\Работы Валя\Цветмет\Сборка КД\Модули стыковка.pdf,Модули стыковка.pdf,7369bd032bdc07fe,0.06,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Сборка КД\Общий вил 1.pdf,Общий вил 1.pdf,bc51f4a6049b3a1a,0.08,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Сборка КД\Общий вил 2.pdf,Общий вил 2.pdf,c316eae4a5cf0c00,0.07,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Сборка КД\Перголы и тррасы Цветмет 1 лист.pdf,Перголы и тррасы Цветмет 1 лист.pdf,bd013cf86181f037,0.06,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Сборка КД\Перголы и тррасы Цветмет 2лист.pdf,Перголы и тррасы Цветмет 2лист.pdf,0af196d5f31cb668,0.01,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Сборка КД\перегородка.pdf,перегородка.pdf,88c48fc23fe97fbd,0.09,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Сборка КД\План освщения на согласование.pdf,План освщения на согласование.pdf,ba07c9f964474c91,0.15,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Сборка КД\План электрики на согласование.pdf,План электрики на согласование.pdf,52fe9dbcc11203c6,0.15,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Сборка КД\черновые стойки.pdf,черновые стойки.pdf,7ae75cc0f4d4d5bd,0.02,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Согласование 20.09\Освещение.pdf,Освещение.pdf,d20262cd2e88f122,0.15,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Согласование 20.09\Планировка.pdf,Планировка.pdf,98e7697d70da4714,0.14,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Согласование 20.09\Электрика и освещение согласование правок.pdf,Электрика и освещение согласование правок.pdf,308f307353402e54,0.26,3,GPL Ghostscript 9.56.1,PDF24 Creator,
D:\Общая_Рабочая\Работы Валя\Цветмет\Согласование 20.09\Элктрика.pdf,Элктрика.pdf,5e06f29bfcdf18bc,0.15,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Согласовано свт электрика\Обвязка слой 145 доски.pdf,Обвязка слой 145 доски.pdf,f5d91ffd1941735f,0.06,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Согласовано свт электрика\Обвязка слой 195 доски.pdf,Обвязка слой 195 доски.pdf,2eee08a5fa742806,0.05,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Согласовано свт электрика\сант.pdf,сант.pdf,c360b0d2523ac6da,0.14,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Согласовано свт электрика\Сваи с привязкой.pdf,Сваи с привязкой.pdf,f09472c12affc1b8,0.03,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Согласовано свт электрика\Свет.pdf,Свет.pdf,b6f67135cd825b2d,0.16,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Согласовано свт электрика\тЕРРАСЫ.pdf,тЕРРАСЫ.pdf,635166dca8ea0617,0.01,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Цветмет\Согласовано свт электрика\Электрика.pdf,Электрика.pdf,c9eb592c0c010188,0.17,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Черемыкино\4+.1.1.pdf,4+.1.1.pdf,03c5e693d57497d4,0.16,1,"PDFTron PDFNet, V6.40292",ARCHICAD (GSPublisherVersion: 0.14.100.100),
D:\Общая_Рабочая\Работы Валя\Чехофф\4+.1.1.pdf,4+.1.1.pdf,9456a06532e1d970,0.24,1,"PDFTron PDFNet, V6.40292",ARCHICAD (GSPublisherVersion: 0.15.100.100),
D:\Общая_Рабочая\Работы Валя\Чехофф\4+.1.2.pdf,4+.1.2.pdf,f007414f9ab3c0f0,0.24,1,"PDFTron PDFNet, V6.40292",ARCHICAD (GSPublisherVersion: 0.15.100.100),
D:\Общая_Рабочая\Работы Валя\Эко озеро\233223.pdf,233223.pdf,9658500fd8d04285,0.25,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\catalog.pdf,catalog.pdf,9338ed8d8ac0d8c5,0.62,4,Adobe PDF library 15.00,Adobe Illustrator CC 2015 (Windows)(Infix Pro),
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\price.pdf,price.pdf,f21b51e6a32ef15b,0.72,4,Skia/PDF,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36(Infix Pro)",
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\АР большой цех.pdf,АР большой цех.pdf,6a09d9d26e651b44,0.23,6,GPL Ghostscript 9.56.1,PDF24 Creator,
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\АР ФЕНИКС склейка от 6 11 2020 (5).pdf,АР ФЕНИКС склейка от 6 11 2020 (5).pdf,1a1be836a99e01cc,6.11,48,Adobe Acrobat Pro DC 19.21.20061,Adobe Acrobat Pro DC 19.21.20061,
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\Баня финский бриз.pdf,Баня финский бриз.pdf,d8229475bc2019c2,0.17,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\КД СТЕНЫ ЛИСТ 1 ФИНСКИЙ БРИЗ.pdf,КД СТЕНЫ ЛИСТ 1 ФИНСКИЙ БРИЗ.pdf,48361b6fd9b3d28c,0.23,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\КД СТЕНЫ ЛИСТ 2 ФИНСКИЙ БРИЗ.pdf,КД СТЕНЫ ЛИСТ 2 ФИНСКИЙ БРИЗ.pdf,580e8aebdf325b2d,0.23,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\Лист 2.pdf,Лист 2.pdf,37cf80e9b6e1dcbb,0.44,3,PDFlib 9.2.0 (C++/Win64),LayOut in SketchUp Pro 2022,
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\Лист 3.pdf,Лист 3.pdf,d0940f84a001369a,0.23,1,PDFlib 9.2.0 (C++/Win64),LayOut in SketchUp Pro 2022,
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\ЛИСТ 4.pdf,ЛИСТ 4.pdf,97077f18473aea8e,0.33,1,PDFlib 9.2.0 (C++/Win64),LayOut in SketchUp Pro 2022,
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\Модуль 5.pdf,Модуль 5.pdf,c43e9a6a51e332ce,0.2,1,PDFlib 9.2.0 (C++/Win64),LayOut in SketchUp Pro 2022,
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\Монтаж стен.pdf,Монтаж стен.pdf,9b71f63df72de294,0.1,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\Обвязка Скотное.pdf,Обвязка Скотное.pdf,32838f96a98c6e0f,0.23,3,GPL Ghostscript 9.56.1,PDF24 Creator,
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\Полы экоозеро.pdf,Полы экоозеро.pdf,4f3ed473ed0a557d,0.18,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\Самая последняя планировка (1).pdf,Самая последняя планировка (1).pdf,abfd282f84ec1e7d,0.14,1,"PDFTron PDFNet, V6.40292",ARCHICAD (GSPublisherVersion: 0.12.100.100),
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\Свайное поле.pdf,Свайное поле.pdf,af069087efbb6ae4,0.4,2,GPL Ghostscript 9.56.1,PDF24 Creator,
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\сТОЙКИ КАРКАСА.pdf,сТОЙКИ КАРКАСА.pdf,a9c442a2332a4f92,0.1,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эко озеро\КД дома\Финский бриз остаток кд.pdf,Финский бриз остаток кд.pdf,8d43abe4b3694133,0.99,5,PDFlib 9.2.0 (C++/Win64),LayOut in SketchUp Pro 2022,
D:\Общая_Рабочая\Работы Валя\Эко озеро\Планировка 7м разметка.pdf,Планировка 7м разметка.pdf,ed76a04429c2ec95,0.17,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эко озеро\РАскладка полов.pdf,РАскладка полов.pdf,7b6b435f366ff8db,0.25,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эко озеро\Сборка дом экоозеро.pdf,Сборка дом экоозеро.pdf,ba003aab2c18cd0c,5.49,15,GPL Ghostscript 9.56.1,PDF24 Creator,
D:\Общая_Рабочая\Работы Валя\Эко озеро\Снетки дом+хоз 2.pdf,Снетки дом+хоз 2.pdf,52b1e20482cb6188,0.12,1,"PDFTron PDFNet, V6.40292",ARCHICAD (GSPublisherVersion: 0.13.100.100),
D:\Общая_Рабочая\Работы Валя\Эко озеро\Снетки дом+хоз.pdf,Снетки дом+хоз.pdf,f2d30d543c643e95,0.11,1,"PDFTron PDFNet, V6.40292",ARCHICAD (GSPublisherVersion: 0.13.100.100),
D:\Общая_Рабочая\Работы Валя\Эко озеро\Эко озеро 3.pdf,Эко озеро 3.pdf,ae9ba1c9e692e114,0.14,1,"PDFTron PDFNet, V6.40292",ARCHICAD (GSPublisherVersion: 0.13.100.100),
D:\Общая_Рабочая\Работы Валя\Эко озеро\Эко озеро 4.pdf,Эко озеро 4.pdf,f3573cfa0e07cd00,0.14,1,"PDFTron PDFNet, V6.40292",ARCHICAD (GSPublisherVersion: 0.13.100.100),
D:\Общая_Рабочая\Работы Валя\Эксперименты с подачей проектов\RANTA\Lampi\Буклет (2).pdf,Буклет (2).pdf,106e3cabe47567ef,9.85,8,GPL Ghostscript 9.56.1,PDF24 Creator,
D:\Общая_Рабочая\Работы Валя\Эксперименты с подачей проектов\RANTA\Lampi\В производстве\из сырой доски\Стены 1.1.pdf,Стены 1.1.pdf,2fc5198d82640f14,0.14,1,pdfplot16.hdi 16.01.162.00000,AutoCAD 2022 — Русский (Russian) 2022 (24.1s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эксперименты с подачей проектов\RANTA\Lampi\деталь 1-3.pdf,деталь 1-3.pdf,cd306141d2e47545,0.03,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эксперименты с подачей проектов\RANTA\Lampi\деталь 4.pdf,деталь 4.pdf,1faf7742c7866ae1,0.07,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эксперименты с подачей проектов\RANTA\Lampi\Деталь 5.pdf,Деталь 5.pdf,b267b897a53b68e6,0.03,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эксперименты с подачей проектов\RANTA\Lampi\Жило дом Аньялово сборка чертежей.pdf,Жило дом Аньялово сборка чертежей.pdf,1e38885357e7d6ee,44.88,33,PDF24,PDF24,
D:\Общая_Рабочая\Работы Валя\Эксперименты с подачей проектов\RANTA\Lampi\Календарь (2).pdf,Календарь (2).pdf,b004365bc78a7eb4,19.23,14,GPL Ghostscript 9.56.1,PDF24 Creator,
D:\Общая_Рабочая\Работы Валя\Эксперименты с подачей проектов\RANTA\Lampi\металлические планки баня Lampi.pdf,металлические планки баня Lampi.pdf,5cc82d58947b45fe,0.02,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эксперименты с подачей проектов\RANTA\Lampi\Предварительная сборка Lampi баня.pdf,Предварительная сборка Lampi баня.pdf,4206231e96a2f0a8,1.7,16,GPL Ghostscript 9.56.1,PDF24 Creator,
D:\Общая_Рабочая\Работы Валя\Эксперименты с подачей проектов\RANTA\Lampi\Приложение 1.pdf,Приложение 1.pdf,152e156c741d3901,0.05,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эксперименты с подачей проектов\RANTA\Lampi\Приложение 2.pdf,Приложение 2.pdf,c97e8345b7db44da,0.2,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эксперименты с подачей проектов\RANTA\Lampi\Приложение 3.pdf,Приложение 3.pdf,4cfd3532d7cf034e,0.13,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эксперименты с подачей проектов\RANTA\Lampi\Приложение 4.pdf,Приложение 4.pdf,3bbfbd7ae5c73c16,0.03,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эксперименты с подачей проектов\RANTA\Lampi\Приложение 6.pdf,Приложение 6.pdf,fbbeec9c816f9b42,0.03,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
D:\Общая_Рабочая\Работы Валя\Эксперименты с подачей проектов\RANTA\Lampi\Приложение 7.pdf,Приложение 7.pdf,03fefe5e8fae35f1,0.06,1,pdfplot16.hdi 16.02.161.00000,AutoCAD 2023 — Русский (Russian) 2023 (24.2s (LMS Tech)),
